OHE Mast,Latitude,Longitude
918/08  ,16.1062,81.26843667
918/07  ,16.1136,81.26856
918/06  ,16.1226,81.26871
918/05  ,16.1299,81.26883167
918/04  ,16.1386,81.26897667
918/03  ,16.1463,81.269105
918/02  ,16.1524,81.26920667
918/01  ,16.1582,81.26930333
917/17  ,16.1654,81.26942333
917/16  ,16.1715,81.269525
917/15  ,16.1769,81.269615
917/14  ,16.183,81.26971667
917/13  ,16.1892,81.26982
917/12  ,16.1954,81.26992333
917/11  ,16.2014,81.27002333
917/10  ,16.2091,81.27015167
917/09  ,16.217,81.27028333
917/08  ,16.2252,81.27042
917/07  ,16.2329,81.27054833
917/06  ,16.2411,81.270685
917/05  ,16.2495,81.270825
917/04  ,16.257,81.27095
917/03  ,16.2642,81.27107
917/02  ,16.2716,81.27119333
917/01  ,16.2798,81.27133
916/15  ,16.2875,81.27145833
916/14  ,16.2958,81.27159667
916/13  ,16.3039,81.27173167
916/12  ,16.3125,81.271875
916/11  ,16.3196,81.27199333
916/10  ,16.3272,81.27212
916/09  ,16.3349,81.27224833
916/08  ,16.3429,81.27238167
916/07  ,16.3506,81.27251
916/06  ,16.3586,81.27264333
916/05  ,16.3673,81.27278833
916/04  ,16.3752,81.27292
916/03  ,16.382,81.27303333
916/02  ,16.3891,81.27315167
916/01  ,16.3971,81.273285
915/15  ,16.4052,81.27342
915/14  ,16.4129,81.27354833
915/13  ,16.4206,81.27367667
915/12  ,16.4287,81.27381167
915/11  ,16.437,81.27395
915/10  ,16.4449,81.27408167
915/09  ,16.4533,81.27422167
915/08  ,16.4616,81.27436
915/07  ,16.4697,81.274495
915/06  ,16.4776,81.27462667
915/05  ,16.4858,81.27476333
915/04  ,16.4936,81.27489333
915/03  ,16.502,81.27503333
915/02  ,16.51,81.27516667
915/01  ,16.5179,81.27529833
914/16  ,16.5262,81.27543667
914/15  ,16.5346,81.27557667
914/14  ,16.5422,81.27570333
914/13  ,16.5507,81.275845
914/12  ,16.5589,81.27598167
914/11  ,16.5669,81.276115
914/10  ,16.5743,81.27623833
914/09  ,16.5829,81.27638167
914/08  ,16.5914,81.27652333
914/07  ,16.5994,81.27665667
914/06  ,16.6071,81.276785
914/05  ,16.6156,81.27692667
914/04  ,16.6235,81.27705833
914/03  ,16.6321,81.27720167
914/02  ,16.6394,81.27732333
914/01  ,16.6465,81.27744167
913/15  ,16.6539,81.277565
913/14  ,16.6607,81.27767833
913/13  ,16.669,81.27781667
913/12  ,16.6774,81.27795667
913/11  ,16.6848,81.27808
913/10  ,16.6926,81.27821
913/09  ,16.701,81.27835
913/08  ,16.7096,81.27849333
913/07  ,16.7173,81.27862167
913/06  ,16.7249,81.27874833
913/05  ,16.7328,81.27888
913/04  ,16.7413,81.27902167
913/03  ,16.7485,81.27914167
913/02  ,16.7557,81.27926167
913/01  ,16.7644,81.27940667
912/16  ,16.7722,81.27953667
912/15  ,16.7799,81.279665
912/14  ,16.7886,81.27981
912/13  ,16.795,81.27991667
912/12  ,16.8024,81.28004
912/11  ,16.8095,81.28015833
912/10  ,16.8168,81.28028
912/09  ,16.8246,81.28041
912/08  ,16.8322,81.28053667
912/07  ,16.8394,81.28065667
912/06  ,16.8462,81.28077
912/05  ,16.8535,81.28089167
912/04  ,16.8626,81.28104333
912/03  ,16.8745,81.28124167
912/02  ,16.8856,81.28142667
912/01  ,16.8984,81.28164
911/16  ,16.9105,81.28184167
911/15  ,16.9234,81.28205667
911/14  ,16.9368,81.28228
911/13  ,16.949,81.28248333
911/12  ,16.961,81.28268333
911/11  ,16.9734,81.28289
911/11  ,16.9803,81.283005
911/10  ,16.9838,81.28306333
911/09  ,16.9944,81.28324
911/08  ,17.0053,81.28342167
911/07  ,17.0163,81.283605
911/06  ,17.0272,81.28378667
911/05  ,17.0375,81.28395833
911/04  ,17.052,81.2842
911/03  ,17.0639,81.28439833
911/02  ,17.077,81.28461667
911/01  ,17.0875,81.28479167
910/19  ,17.1022,81.28503667
910/18  ,17.1142,81.28523667
910/17  ,17.1251,81.28541833
910/16  ,17.1384,81.28564
910/15  ,17.1514,81.28585667
910/14  ,17.1635,81.28605833
910/13  ,17.1773,81.28628833
910/12  ,17.1898,81.28649667
910/11  ,17.2026,81.28671
910/10  ,17.2144,81.28690667
910/09  ,17.2232,81.28705333
910/08  ,17.231,81.28718333
910/07  ,17.2373,81.28728833
910/06  ,17.2426,81.28737667
910/05  ,17.247,81.28745
910/04  ,17.252,81.28753333
910/03  ,17.2568,81.28761333
910/02  ,17.2629,81.287715
910/01  ,17.2701,81.287835
909/16  ,17.276,81.28793333
909/15  ,17.2825,81.28804167
909/14  ,17.2892,81.28815333
909/13  ,17.2963,81.28827167
909/12  ,17.3025,81.288375
909/11  ,17.3099,81.28849833
909/10  ,17.3173,81.28862167
909/09  ,17.3246,81.28874333
909/08  ,17.3315,81.28885833
909/07  ,17.3385,81.288975
909/06  ,17.3461,81.28910167
909/05  ,17.3525,81.28920833
909/04  ,17.3595,81.289325
909/03  ,17.3655,81.289425
909/02  ,17.3711,81.28951833
909/01  ,17.3765,81.28960833
908/15  ,17.3824,81.28970667
908/14  ,17.3907,81.289845
908/13  ,17.3971,81.28995167
908/12  ,17.4047,81.29007833
908/11  ,17.4114,81.29019
908/10  ,17.4191,81.29031833
908/09  ,17.4263,81.29043833
908/08  ,17.434,81.29056667
908/07  ,17.4411,81.290685
908/06  ,17.4482,81.29080333
908/05  ,17.4553,81.29092167
908/04  ,17.4626,81.29104333
908/03  ,17.4698,81.29116333
908/02  ,17.4762,81.29127
908/01  ,17.4841,81.29140167
907/16  ,17.4904,81.29150667
907/15  ,17.4971,81.29161833
907/14  ,17.5044,81.29174
907/13  ,17.5124,81.29187333
907/12  ,17.5195,81.29199167
907/11  ,17.5257,81.292095
907/10  ,17.5331,81.29221833
907/09  ,17.541,81.29235
907/08  ,17.5475,81.29245833
907/07  ,17.5548,81.29258
907/06  ,17.5612,81.29268667
907/05  ,17.57,81.29283333
907/04  ,17.5758,81.29293
907/03  ,17.5834,81.29305667
907/02  ,17.5914,81.29319
907/01  ,17.5987,81.29331167
906/15  ,17.6045,81.29340833
906/14  ,17.6125,81.29354167
906/13  ,17.6193,81.293655
906/12  ,17.6276,81.29379333
906/11  ,17.6331,81.293885
906/10  ,17.6407,81.29401167
906/09  ,17.6473,81.29412167
906/08  ,17.6551,81.29425167
906/07  ,17.6628,81.29438
906/06  ,17.67,81.2945
906/05  ,17.6762,81.29460333
906/04  ,17.6839,81.29473167
906/03  ,17.6894,81.29482333
906/02  ,17.6953,81.29492167
906/01  ,17.7023,81.29503833
905/15  ,17.7093,81.295155
905/14  ,17.7165,81.295275
905/13  ,17.724,81.2954
905/12  ,17.7316,81.29552667
905/11  ,17.7383,81.29563833
905/10  ,17.7459,81.295765
905/09  ,17.7526,81.29587667
905/08  ,17.7596,81.29599333
905/07  ,17.7663,81.296105
905/06  ,17.7737,81.29622833
905/05  ,17.7815,81.29635833
905/04  ,17.7891,81.296485
905/03  ,17.7958,81.29659667
905/02  ,17.8029,81.296715
905/01  ,17.8113,81.296855
904/15  ,17.8183,81.29697167
904/14  ,17.8256,81.29709333
904/13  ,17.8321,81.29720167
904/12  ,17.839,81.29731667
904/11  ,17.8458,81.29743
904/10  ,17.8528,81.29754667
904/09  ,17.8598,81.29766333
904/08  ,17.8661,81.29776833
904/07  ,17.8725,81.297875
904/06  ,17.8804,81.29800667
904/05  ,17.8891,81.29815167
904/04  ,17.896,81.29826667
904/03  ,17.9034,81.29839
904/02  ,17.9106,81.29851
904/01  ,17.918,81.29863333
903/15  ,17.9235,81.298725
903/14  ,17.9307,81.298845
903/13  ,17.9386,81.29897667
903/12  ,17.9457,81.299095
903/11  ,17.9523,81.299205
903/10  ,17.9595,81.299325
903/09  ,17.9675,81.29945833
903/08  ,17.9743,81.29957167
903/07  ,17.9803,81.29967167
903/06  ,17.9857,81.29976167
903/05  ,17.9927,81.29987833
903/04  ,17.9995,81.29999167
903/03  ,18.0061,81.30010167
903/02  ,18.014,81.30023333
903/01  ,18.0207,81.300345
902/18  ,18.027,81.30045
902/17  ,18.032,81.30053333
902/16  ,18.0384,81.30064
902/15  ,18.0443,81.30073833
902/14  ,18.0525,81.300875
902/13  ,18.0583,81.30097167
902/12  ,18.0656,81.30109333
902/11  ,18.072,81.3012
902/10  ,18.0794,81.30132333
902/09  ,18.0847,81.30141167
902/08  ,18.0906,81.30151
902/07  ,18.0964,81.30160667
902/06  ,18.1029,81.301715
902/05  ,18.1099,81.30183167
902/04  ,18.1165,81.30194167
902/03  ,18.1213,81.30202167
902/02  ,18.1274,81.30212333
902/01  ,18.1337,81.30222833
901/19  ,18.1369,81.30228167
901/18  ,18.14,81.30233333
901/17  ,18.1455,81.302425
901/16  ,18.1509,81.302515
901/15  ,18.156,81.3026
901/14  ,18.1611,81.302685
901/13  ,18.1661,81.30276833
901/12  ,18.171,81.30285
901/11  ,18.1779,81.302965
901/10  ,18.1857,81.303095
901/09  ,18.1921,81.30320167
901/08  ,18.1988,81.30331333
901/07  ,18.2052,81.30342
901/06  ,18.2123,81.30353833
901/05  ,18.2194,81.30365667
901/04  ,18.2254,81.30375667
901/03  ,18.231,81.30385
901/02  ,18.2365,81.30394167
901/01  ,18.2427,81.304045
900/16  ,18.2495,81.30415833
900/15  ,18.2552,81.30425333
900/14  ,18.2611,81.30435167
900/13  ,18.2667,81.304445
900/12  ,18.2735,81.30455833
900/11  ,18.2799,81.304665
900/10  ,18.2873,81.30478833
900/00  ,18.2913,81.304855
900/09  ,18.2941,81.30490167
900/08  ,18.301,81.30501667
900/07  ,18.308,81.30513333
900/06  ,18.3148,81.30524667
900/05  ,18.3219,81.305365
900/04  ,18.3286,81.30547667
900/04  ,18.3302,81.30550333
900/03  ,18.3372,81.30562
900/02  ,18.3438,81.30573
900/01  ,18.3511,81.30585167
899/17  ,18.3566,81.30594333
899/16  ,18.3619,81.30603167
899/15  ,18.367,81.30611667
899/14  ,18.3732,81.30622
899/13  ,18.379,81.30631667
899/12  ,18.3853,81.30642167
899/11  ,18.3923,81.30653833
899/10  ,18.3999,81.306665
899/09  ,18.4067,81.30677833
899/08  ,18.4141,81.30690167
899/07  ,18.4213,81.30702167
899/06  ,18.4271,81.30711833
899/05  ,18.4355,81.30725833
899/04  ,18.4428,81.30738
899/03  ,18.4491,81.307485
899/02  ,18.4565,81.30760833
899/01  ,18.4639,81.30773167
898/16  ,18.4714,81.30785667
898/15  ,18.4782,81.30797
898/14  ,18.4842,81.30807
898/13  ,18.492,81.3082
898/12  ,18.499,81.30831667
898/11  ,18.5058,81.30843
898/10  ,18.5128,81.30854667
898/09  ,18.5215,81.30869167
898/08  ,18.5287,81.30881167
898/07  ,18.5346,81.30891
898/06  ,18.5422,81.30903667
898/05  ,18.5489,81.30914833
898/04  ,18.5565,81.309275
898/3   ,18.5618,81.30936333
898/02  ,18.5696,81.30949333
898/01  ,18.5772,81.30962
897/15  ,18.5847,81.309745
897/14  ,18.5912,81.30985333
897/13  ,18.5977,81.30996167
897/12  ,18.6042,81.31007
897/11  ,18.6106,81.31017667
897/10  ,18.6184,81.31030667
897/09  ,18.6253,81.31042167
897/08  ,18.6326,81.31054333
897/07  ,18.6398,81.31066333
897/06  ,18.6468,81.31078
897/05  ,18.6526,81.31087667
897/04  ,18.6598,81.31099667
897/03  ,18.6656,81.31109333
897/02  ,18.6729,81.311215
897/01  ,18.6782,81.31130333
896/16  ,18.6834,81.31139
896/15  ,18.6909,81.311515
896/14  ,18.6978,81.31163
896/13  ,18.7045,81.31174167
896/12  ,18.7125,81.311875
896/11  ,18.7201,81.31200167
896/10  ,18.7254,81.31209
896/09  ,18.732,81.3122
896/08  ,18.7377,81.312295
896/07  ,18.7451,81.31241833
896/06  ,18.7511,81.31251833
896/05  ,18.7575,81.312625
896/04  ,18.7652,81.31275333
896/03  ,18.7717,81.31286167
896/02  ,18.779,81.31298333
896/01  ,18.785,81.31308333
895/15  ,18.7918,81.31319667
895/14  ,18.798,81.3133
895/13  ,18.8055,81.313425
895/12  ,18.813,81.31355
895/11  ,18.8207,81.31367833
895/10  ,18.8277,81.313795
895/09  ,18.8339,81.31389833
895/08  ,18.842,81.31403333
895/07  ,18.8496,81.31416
895/06  ,18.8551,81.31425167
895/05  ,18.861,81.31435
895/04  ,18.869,81.31448333
895/03  ,18.8757,81.314595
895/02  ,18.8826,81.31471
895/01  ,18.8891,81.31481833
894/17  ,18.8954,81.31492333
894/16  ,18.9026,81.31504333
894/15  ,18.9093,81.315155
894/14  ,18.9175,81.31529167
894/13  ,18.9247,81.31541167
894/12  ,18.9315,81.315525
894/11  ,18.9377,81.31562833
894/10  ,18.9445,81.31574167
894/09  ,18.9508,81.31584667
894/08  ,18.9585,81.315975
894/07  ,18.9642,81.31607
894/06  ,18.9718,81.31619667
894/05  ,18.9797,81.31632833
894/04  ,18.9861,81.316435
894/03  ,18.993,81.31655
894/02  ,18.9988,81.31664667
894/01  ,19.0058,81.31676333
893/17  ,19.0127,81.31687833
893/16  ,19.0188,81.31698
893/15  ,19.0258,81.31709667
893/14  ,19.0317,81.317195
893/13  ,19.0384,81.31730667
893/12  ,19.0441,81.31740167
893/11  ,19.0515,81.317525
893/10  ,19.0574,81.31762333
893/09  ,19.0632,81.31772
893/08  ,19.0692,81.31782
893/07  ,19.0772,81.31795333
893/06  ,19.0843,81.31807167
893/05  ,19.0895,81.31815833
893/04  ,19.0962,81.31827
893/03  ,19.1035,81.31839167
893/02  ,19.111,81.31851667
893/01  ,19.1179,81.31863167
892/16  ,19.1258,81.31876333
892/15  ,19.1339,81.31889833
892/14  ,19.1396,81.31899333
892/13  ,19.1452,81.31908667
892/12  ,19.1535,81.319225
892/11  ,19.1594,81.31932333
892/10  ,19.1656,81.31942667
892/09  ,19.1738,81.31956333
892/08  ,19.1805,81.319675
892/07  ,19.1876,81.31979333
892/06  ,19.1939,81.31989833
892/05  ,19.2016,81.32002667
892/04  ,19.2072,81.32012
892/03  ,19.2152,81.32025333
892/02  ,19.2208,81.32034667
892/01  ,19.2266,81.32044333
891/12  ,19.2331,81.32055167
891/11  ,19.2397,81.32066167
891/10  ,19.2473,81.32078833
891/09  ,19.252,81.32086667
891/08  ,19.2604,81.32100667
891/07  ,19.267,81.32111667
891/06  ,19.2739,81.32123167
891/05  ,19.2812,81.32135333
891/04  ,19.2884,81.32147333
891/03  ,19.2944,81.32157333
891/02  ,19.3017,81.321695
891/01  ,19.3092,81.32182
890/15  ,19.3146,81.32191
890/14  ,19.3214,81.32202333
890/13  ,19.328,81.32213333
890/12  ,19.3361,81.32226833
890/11  ,19.3432,81.32238667
890/10  ,19.3499,81.32249833
890/09  ,19.3568,81.32261333
890/08  ,19.3638,81.32273
890/07  ,19.3698,81.32283
890/06  ,19.3774,81.32295667
890/05  ,19.3853,81.32308833
890/04  ,19.3922,81.32320333
890/03  ,19.3982,81.32330333
890/02  ,19.4048,81.32341333
890/01  ,19.4111,81.32351833
889/19  ,19.4199,81.323665
889/18  ,19.4268,81.32378
889/17  ,19.4344,81.32390667
889/16  ,19.4409,81.324015
889/15  ,19.447,81.32411667
889/14  ,19.4514,81.32419
889/13  ,19.4535,81.324225
889/12  ,19.4576,81.32429333
889/11  ,19.4627,81.32437833
889/10  ,19.4668,81.32444667
889/09  ,19.4717,81.32452833
889/08  ,19.477,81.32461667
889/07  ,19.4827,81.32471167
889/06  ,19.4897,81.32482833
889/05  ,19.4958,81.32493
889/04  ,19.502,81.32503333
889/03  ,19.5095,81.32515833
889/02  ,19.517,81.32528333
889/01  ,19.5231,81.325385
888/17  ,19.5297,81.325495
888/16  ,19.5372,81.32562
888/15  ,19.5425,81.32570833
888/14  ,19.5474,81.32579
888/13  ,19.5526,81.32587667
888/12  ,19.5588,81.32598
888/11  ,19.5646,81.32607667
888/10  ,19.5712,81.32618667
888/09  ,19.5773,81.32628833
888/08  ,19.5837,81.326395
888/07  ,19.5892,81.32648667
888/06  ,19.5951,81.326585
888/05  ,19.601,81.32668333
888/04  ,19.6067,81.32677833
888/03  ,19.6125,81.326875
888/02  ,19.6183,81.32697167
888/01  ,19.6254,81.32709
887/16  ,19.6326,81.32721
887/15  ,19.6397,81.32732833
887/14  ,19.6467,81.327445
887/13  ,19.6527,81.327545
887/12  ,19.6586,81.32764333
887/11  ,19.6656,81.32776
887/10  ,19.6749,81.327915
887/09  ,19.6816,81.32802667
887/08  ,19.6867,81.32811167
887/07  ,19.6925,81.32820833
887/06  ,19.699,81.32831667
887/05  ,19.7057,81.32842833
887/04  ,19.7136,81.32856
887/03  ,19.7197,81.32866167
887/02  ,19.7266,81.32877667
887/01  ,19.7307,81.328845
886/16  ,19.7355,81.328925
886/15  ,19.7428,81.32904667
886/14  ,19.7478,81.32913
886/13  ,19.756,81.32926667
886/12  ,19.7622,81.32937
886/11  ,19.7697,81.329495
886/10  ,19.7761,81.32960167
886/09  ,19.7844,81.32974
886/08  ,19.7911,81.32985167
886/07  ,19.7964,81.32994
886/06  ,19.8041,81.33006833
886/05  ,19.8118,81.33019667
886/04  ,19.8174,81.33029
886/03  ,19.8249,81.330415
886/02  ,19.8316,81.33052667
886/01  ,19.8377,81.33062833
885/16  ,19.8413,81.33068833
885/15  ,19.8484,81.33080667
885/14  ,19.854,81.3309
885/13  ,19.8609,81.331015
885/12  ,19.8664,81.33110667
885/11  ,19.8737,81.33122833
885/10  ,19.8826,81.33137667
885/09  ,19.889,81.33148333
885/08  ,19.8952,81.33158667
885/07  ,19.901,81.33168333
885/06  ,19.9083,81.331805
885/05  ,19.9167,81.331945
885/04  ,19.9232,81.33205333
885/03  ,19.9303,81.33217167
885/02  ,19.937,81.33228333
885/01  ,19.9441,81.33240167
884/15  ,19.952,81.33253333
884/14  ,19.9588,81.33264667
884/13  ,19.9646,81.33274333
884/12  ,19.9725,81.332875
884/11  ,19.9794,81.33299
884/10  ,19.9858,81.33309667
884/09  ,19.9933,81.33322167
884/08  ,19.9997,81.33332833
884/07  ,20.0075,81.33345833
884/06  ,20.0147,81.33357833
884/05  ,20.0222,81.33370333
884/04  ,20.0289,81.333815
884/03  ,20.036,81.33393333
884/02  ,20.0414,81.33402333
884/01  ,20.0478,81.33413
883/16  ,20.055,81.33425
883/15  ,20.0618,81.33436333
883/14  ,20.0695,81.33449167
883/13  ,20.0751,81.334585
883/12  ,20.0811,81.334685
883/11  ,20.0888,81.33481333
883/10  ,20.0953,81.33492167
883/09  ,20.1021,81.335035
883/08  ,20.1081,81.335135
883/07  ,20.1146,81.33524333
883/06  ,20.1204,81.33534
883/05  ,20.1273,81.335455
883/04  ,20.1345,81.335575
883/03  ,20.1416,81.33569333
883/02  ,20.1471,81.335785
883/01  ,20.1538,81.33589667
882/15  ,20.161,81.33601667
882/14  ,20.1682,81.33613667
882/13  ,20.1754,81.33625667
882/12  ,20.1822,81.33637
882/11  ,20.1893,81.33648833
882/10  ,20.1963,81.336605
882/09  ,20.204,81.33673333
882/08  ,20.2102,81.33683667
882/07  ,20.2171,81.33695167
882/06  ,20.2243,81.33707167
882/05  ,20.2313,81.33718833
882/04  ,20.2377,81.337295
882/03  ,20.2444,81.33740667
882/02  ,20.2513,81.33752167
882/01  ,20.2583,81.33763833
881/15  ,20.266,81.33776667
881/14  ,20.2723,81.33787167
881/13  ,20.2792,81.33798667
881/12  ,20.2861,81.33810167
880/11  ,20.2924,81.33820667
881/10  ,20.3,81.33833333
881/09  ,20.3069,81.33844833
881/08  ,20.3135,81.33855833
881/07  ,20.3204,81.33867333
881/06  ,20.3281,81.33880167
881/05  ,20.335,81.33891667
881/04  ,20.3418,81.33903
88/03   ,20.3487,81.339145
881/02  ,20.3557,81.33926167
881/01  ,20.3631,81.339385
880/17  ,20.3701,81.33950167
880/16  ,20.377,81.33961667
880/15  ,20.384,81.33973333
880/14  ,20.3902,81.33983667
880/13  ,20.3982,81.33997
880/12  ,20.4051,81.340085
880/11  ,20.4117,81.340195
880/10  ,20.4187,81.34031167
880/09  ,20.4253,81.34042167
880/08  ,20.4309,81.340515
880/07  ,20.4365,81.34060833
880/06  ,20.4437,81.34072833
880/05  ,20.4502,81.34083667
880/04  ,20.4579,81.340965
880/03  ,20.4643,81.34107167
880/02  ,20.471,81.34118333
880/01  ,20.4777,81.341295
879/17  ,20.4847,81.34141167
879/16  ,20.4918,81.34153
879/15  ,20.4989,81.34164833
879/14  ,20.5059,81.341765
879/13  ,20.5127,81.34187833
879/12  ,20.5201,81.34200167
879/11  ,20.527,81.34211667
879/10  ,20.5332,81.34222
879/09  ,20.5393,81.34232167
879/08  ,20.5447,81.34241167
879/07  ,20.5492,81.34248667
879/06  ,20.5539,81.342565
879/05  ,20.5605,81.342675
879/04  ,20.5678,81.34279667
879/03  ,20.5771,81.34295167
879/02  ,20.5879,81.34313167
879/01  ,20.5983,81.343305
878/18  ,20.6133,81.343555
878/17  ,20.6265,81.343775
878/16  ,20.6425,81.34404167
878/15  ,20.6589,81.344315
878/14  ,20.6773,81.34462167
878/13  ,20.6954,81.34492333
878/12  ,20.7153,81.345255
878/11  ,20.7374,81.34562333
878/10  ,20.7659,81.34609833
878/09  ,20.7964,81.34660667
878/08  ,20.8312,81.34718667
878/07  ,20.8602,81.34767
878/06  ,20.8904,81.34817333
878/05  ,20.9216,81.34869333
878/04  ,20.9513,81.34918833
878/03  ,20.9843,81.34973833
878/02  ,21.0151,81.35025167
878/01  ,21.047,81.35078333
877/15  ,21.2758,81.35459667
877/13  ,21.2459,81.35409833
877/11  ,21.2162,81.35360333
877/09  ,21.1965,81.353275
877/07  ,21.1717,81.35286167
877/05  ,21.1444,81.35240667
877/4 ,21.6076,81.36012667
877/03  ,21.1109,81.35184833
877/2 ,21.5756,81.35959333
877/01  ,21.0785,81.35130833
877/36,21.5461,81.35910167
876/34,21.5103,81.358505
876/32,21.4773,81.357955
876/30,21.4472,81.35745333
876/28,21.4228,81.35704667
876/25,21.3921,81.356535
876/23,21.3732,81.35622
876/21,21.3496,81.35582667
876/19,21.3304,81.35550667
876/17 ,21.3054,81.35509
866/32A,21.20332,81.283728
866/30A,21.203133,81.284225
866/30A ,21.202938,81.284665
866/28A,21.20275,81.285125
866/26A,21.20254,81.285618
866/24A,21.202383,81.28611
866/22A,21.202182,81.286625
866/20N,21.202043,81.287032
866/18,21.201907,81.287373
DUG/1018,21.201818,81.287647
DUG/1076,21.201692,81.288005
DUG/1014,21.2015,81.2885
866/8   ,21.201252,81.28917
866/4A,21.201048,81.289778
866/2A,21.200847,81.290335
865/44A,21.200582,81.290915
865/42A,21.200397,81.291545
865/40A,21.200117,81.292128
865/38A,21.200022,81.292547
865/34/A,21.199877,81.293
865/32A,21.19973,81.29342
865/30A,21.199538,81.293945
865/28,21.199293,81.294517
865/26,21.199132,81.29506
865/24,21.198938,81.295652
865/22,21.19878,81.29606
865/22,21.198768,81.296045
865/20,21.198595,81.296555
865/18,21.19845,81.296913
865/14,21.19831,81.297355
865/12,21.198135,81.297813
865/8A,21.197953,81.298338
EPS/1/9,21.197843,81.298645
DS/9  ,21.197727,81.298955
865/4A/1,21.197692,81.29915
865/2A,21.197503,81.299603
864/36A,21.197278,81.30024
864/34A,21.197148,81.300672
864/32A,21.196995,81.30111
864/30A,21.196802,81.301647
864/28A,21.19664,81.302048
864/26A,21.196497,81.302422
864/24A,21.196338,81.30287
864/22A,21.19621,81.303282
864/20A,21.196095,81.303645
864/20N,21.195977,81.304057
864/18A,21.195913,81.304443
864/16A,21.195847,81.30483
864/14A,21.195788,81.30526
864/12A,21.19576,81.305677
864/10A,21.195757,81.306155
864/8A,21.19577,81.306657
864/6A,21.195802,81.307102
864/4A,21.195858,81.307578
864/2A/1,21.195958,81.308087
864/2A,21.196078,81.308682
863/30A,21.196178,81.309238
863/28A,21.196308,81.309873
863/24A/1,21.196435,81.31051
863/24A,21.196538,81.311013
863/22A,21.196688,81.3118
863/20A,21.196805,81.312345
863/18A,21.196922,81.312987
863/16A,21.19706,81.313618
863/14A,21.197178,81.314263
863/12A,21.197297,81.314917
863/10A,21.197427,81.31554
863/8A,21.197555,81.316177
863/8A,21.197672,81.3168
863/4A,21.197802,81.317463
863/2A,21.197942,81.318098
863/2A/1,21.198023,81.318552
862/26A,21.198137,81.319147
862/24A,21.198263,81.319798
862/22A,21.19839,81.320427
862/20A,21.198505,81.321053
862/18A,21.198643,81.321712
862/16A,21.198768,81.322337
862/14A,21.198887,81.322938
862/12A,21.19901,81.323493
862/10A,21.199115,81.324127
862/8A,21.19925,81.32476
862/6A/1,21.199352,81.32529
862/6A,21.19947,81.32591
862/4A,21.199627,81.32652
862/2A/2,21.199727,81.32708
862/2A/1,21.199832,81.327562
862/32A,21.199925,81.327955
862/30A,21.200013,81.328367
861/28A,21.200143,81.32892
861/26A,21.20028,81.329502
861/26A,21.20041,81.330085
861/24A,21.200508,81.33053
861/24A,21.200612,81.331083
861/20A,21.200713,81.331593
861/18A,21.2008,81.332032
861/16A,21.200897,81.332623
861/14A,21.201005,81.333227
861/12A,21.201117,81.33378
861/12A,21.201215,81.334278
861/10A,21.201352,81.334915
861/8A,21.201455,81.335445
861/6A,21.201563,81.336035
861/4A,21.201683,81.336608
8612A  ,21.201775,81.337088
860/32A,21.201885,81.337698
860/30A,21.201972,81.338283
860/28A,21.202062,81.338885
860/26A,21.202157,81.339337
860/24A,21.202233,81.339767
860/22A,21.202315,81.340157
860/22A/1,21.20237,81.340547
860/20A,21.202492,81.341048
860/18A/1,21.202573,81.341502
860/18A,21.202655,81.342012
860/14A,21.202748,81.342572
860/12,21.202883,81.343215
860/10A,21.202995,81.343785
860/8A,21.203093,81.344258
860/6A,21.203188,81.344743
860/4A,21.2033,81.345307
860/2A,21.203415,81.345897
859/30AD,21.203518,81.34654
859/28A,21.203633,81.34717
859/26 ,21.20374,81.347768
859/24,21.203838,81.348357
859/22,21.203958,81.348995
859/20,21.204093,81.349683
859/18,21.204212,81.350363
859/16,21.204368,81.351058
859/14,21.2045,81.351722
859/12,21.204632,81.352395
859/10A,21.20476,81.3531
859/8 ,21.20488,81.35367
859/6 ,21.205008,81.354367
859/4 ,21.205143,81.355032
859/2 ,21.205283,81.355713
858/28,21.20542,81.35638
858/26,21.205542,81.357033
858/24,21.205675,81.357733
858/22,21.205812,81.358428
858/20,21.205947,81.359062
858/18,21.206067,81.35975
858/16,21.20621,81.360398
858/14,21.206335,81.361092
858/12,21.206485,81.361758
858/10,21.206585,81.362488
858/8 ,21.206727,81.36316
858/6 ,21.20685,81.363837
858/4 ,21.206978,81.36436
858/2 ,21.207075,81.36496
857/32,21.207232,81.365642
857/30,21.207368,81.366303
857/28/1,21.20747,81.366808
857/28,21.20757,81.367327
857/26,21.207672,81.367857
857/24,21.207777,81.368355
857/22,21.2079,81.368977
857/20,21.20802,81.369588
857/18,21.208112,81.370175
857/16,21.208202,81.370782
857/14,21.208267,81.371382
857/12,21.208297,81.37193
857/10,21.208265,81.372573
857/8 ,21.208283,81.373052
857/6 ,21.208233,81.373658
857/4 ,21.208262,81.374228
857/2 ,21.208222,81.374903
856/32,21.20809,81.375577
856/30,21.208022,81.376272
856/28,21.207962,81.376965
856/26,21.207863,81.377657
856/24,21.20781,81.378382
856/22,21.207778,81.379112
856/20,21.207675,81.379663
856/18,21.207603,81.380273
856/16,21.207525,81.380917
856/14,21.207455,81.381603
856/12,21.207367,81.382283
856/10,21.207287,81.382973
856/8  ,21.207203,81.383663
856/6 ,21.207127,81.384352
856/4  ,21.207047,81.384963
856/2 ,21.206967,81.385673
855/28,21.206888,81.38634
855/26,21.206808,81.387035
855/24,21.206732,81.38772
855/22,21.20665,81.388422
855/20,21.206563,81.389102
855/18,21.206488,81.389702
855/16,21.206413,81.390392
